Date,Tesla Stock Price,%-Change,Change,Text,likes,retweets,replys,polarity_textblob,sentiment_textblob,polarity_nltk,sentiment_nltk
2020-07-09,278.8559875488281,2.079242972436468,Higher, altho dumb and dumber is ,533,16,28,-0.375,negative,-0.7003,negative
2020-07-09,278.8559875488281,2.079242972436468,Higher,progress update august 28,64010,1932,1080,0.0,neutral,0.4215,positive
2020-07-09,278.8559875488281,2.079242972436468,Higher,"if you cant beat em join em
neuralink mission statement",146956,9441,4561,0.0,neutral,-0.2235,negative
2020-07-10,308.92999267578125,10.784780126583126,Higher,"i spoke with korolevs family today.
he was one of the very best.
корольов  королёв.",60224,2536,1649,1.0,positive,0.6697,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher, in general we need to improve how podcasts play,1552,32,106,0.05000000000000002,positive,0.6486,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher,    death is the loss of information,1645,136,250,0.0,neutral,-0.7351,negative
2020-07-10,308.92999267578125,10.784780126583126,Higher,    earning power post augmentation would easily pay for itself if thats even necessary. this is the best thing i can think of to ensure that collective human will decides the future.,897,46,78,0.2866666666666667,positive,0.8316,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher,   probably a good one to design  engineer in germany,2054,106,122,0.7,positive,0.4404,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher,  berlin model y is the one to watch. that is a revolution in automotive body engineering finally.,6770,418,224,0.0,neutral,0.0,neutral
2020-07-10,308.92999267578125,10.784780126583126,Higher,wow ihop  github are close,33034,563,810,0.1,positive,0.5859,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher,best use of the term full stack?,54780,5360,3153,0.675,positive,0.6369,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher,  for sure. this is both great  terrifying. everything weve ever sensed or thought has been electrical signals. the early universe was just a soup of quarks  leptons. how did a very small piece of the universe start to think of itself as sentient?,2532,267,247,0.015000000000000003,positive,0.4019,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher, sorry should hopefully be soon!,5532,173,194,-0.625,negative,0.4003,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher, not actually a payout just a vesting of stock options. it may never pay out as the stock cant be sold for 5 years after exercise. the stock must be bought  income taxes paid then hold value for 5 years.,3370,150,151,0.0,neutral,0.4011,positive
2020-07-10,308.92999267578125,10.784780126583126,Higher, no easy way to answer this in a tweet but helping with dire brain injuries is our first priority. details aug 28.,1720,108,95,0.016666666666666663,positive,-0.2144,negative
2020-07-10,308.92999267578125,10.784780126583126,Higher,ai symbiosis while u wait,28813,851,1134,0.0,neutral,0.0,neutral
2020-07-13,299.4119873046875,-3.08095866272291,Lower, reusability is essential. a rocket that is single use is just as absurd as a single use airplane. f9 engines already fire 3 times per flight.,1902,138,95,-0.1607142857142857,negative,-0.34,negative
2020-07-13,299.4119873046875,-3.08095866272291,Lower, were being extra paranoid. maximizing probability of successful launch is paramount.,4831,157,126,0.375,positive,0.4215,positive
2020-07-13,299.4119873046875,-3.08095866272291,Lower, well i do care very much about sustainability of civilization but there is some truth to the irony part haha,29426,790,418,0.23,positive,0.8519,positive
2020-07-13,299.4119873046875,-3.08095866272291,Lower,     yes in plan. superchargers and public high power wall connectors will keep growing exponentially every year.,1631,80,167,0.08,positive,0.5267,positive
2020-07-13,299.4119873046875,-3.08095866272291,Lower,   doing range testing now. number will be significantly higher than 300. extremely good for any ev especially an suv.,1223,90,70,0.31666666666666665,positive,0.5413,positive
2020-07-13,299.4119873046875,-3.08095866272291,Lower,   we have reduced pricing on model y lr dual motor  will offer a lr single motor y in a few months which improves affordability while still keeping the product excellent,1538,140,139,0.24285714285714285,positive,0.7579,positive
2020-07-13,299.4119873046875,-3.08095866272291,Lower,   it may be able to reach 250kw at low states of charge,846,25,23,0.25,positive,-0.25,negative
2020-07-13,299.4119873046875,-3.08095866272291,Lower,   no as range would be unacceptably low lt 250 mile epa,1114,78,123,0.0,neutral,-0.5106,negative
2020-07-13,299.4119873046875,-3.08095866272291,Lower,  we had to increase some wire thicknesses in sx to reduce resistive heating. technically wont be quite 1000 mph charging as x especially is much bigger than 3.,3670,153,119,0.0,neutral,0.3182,positive
2020-07-13,299.4119873046875,-3.08095866272291,Lower,          hell of a ride!,18153,394,272,0.0,neutral,-0.7088,negative
2020-07-14,303.3599853515625,1.318583829062736,Higher,  starlink terminal has motors to selforient for optimal view angle. no expert installer required. just plug in  give it a clear view of the sky. can be in garden on roof table pretty much anywhere so long as it has a wide view of the sky.,20046,1147,863,0.08,positive,0.7269,positive
2020-07-14,303.3599853515625,1.318583829062736,Higher,         to revolutionize space the right metric is mass to orbit or you could translate that to  of useful satellites brought to orbit. no substitute for mass though. scale dont lie.,2329,117,114,0.2928571428571428,positive,0.1779,positive
2020-07-14,303.3599853515625,1.318583829062736,Higher, tesla autopilot was literally named after the term used in aviation. also what about autobahn!?,5970,247,522,0.0,neutral,0.0,neutral
2020-07-14,303.3599853515625,1.318583829062736,Higher,  the strength  perseverance of the people of tesla despite facing extreme difficulties,2286,137,116,-0.125,negative,0.6234,positive
2020-07-14,303.3599853515625,1.318583829062736,Higher, playable on any tesla!,11383,208,161,0.0,neutral,0.0,neutral
2020-07-14,303.3599853515625,1.318583829062736,Higher,      should do this automatically,620,18,28,0.0,neutral,0.0,neutral
2020-07-14,303.3599853515625,1.318583829062736,Higher,       mass to orbit is a more accurate metric than  of launches although should be orbitadjusted eg gtogtleo which would increase competitor mass numbers,3202,116,97,0.45000000000000007,positive,0.3182,positive
2020-07-15,309.2019958496094,1.9257683215130106,Higher,  gigafactory is the product even more than the car,3259,228,189,0.5,positive,0.0,neutral
2020-07-15,309.2019958496094,1.9257683215130106,Higher, might be an indooroutdoor rave space on the roof,6809,232,175,0.0,neutral,0.0,neutral
2020-07-15,309.2019958496094,1.9257683215130106,Higher,   exactly this is a serious problem. ratio of retirees to workers is tracking towards unsustainability in many countries. an upside down demographic pyramid is unstable.,1659,108,197,0.06527777777777777,positive,-0.6705,negative
2020-07-15,309.2019958496094,1.9257683215130106,Higher,  small note latch on post near base is gone  powered ethernet wire is less obtrusive in production version,6570,169,262,-0.2791666666666667,negative,0.0,neutral
2020-07-15,309.2019958496094,1.9257683215130106,Higher,  this thing we call money is just a slow lossy  unsecure database for labor allocation. investing is meaningless without people at least until agi happens which will obviate need for labor  necessitate ubi.,3550,387,282,-0.3666666666666667,negative,-0.6249,negative
2020-07-15,309.2019958496094,1.9257683215130106,Higher,  trying to set a good exle haha. mars needs people!,2705,86,172,0.475,positive,0.7345,positive
2020-07-15,309.2019958496094,1.9257683215130106,Higher, great work by tesla software engineering,3143,107,94,0.8,positive,0.6249,positive
2020-07-15,309.2019958496094,1.9257683215130106,Higher, population collapse is 2nd biggest danger to civilization after ai imo,36578,2531,2228,0.0,neutral,-0.765,negative
2020-07-15,309.2019958496094,1.9257683215130106,Higher,   yeah will take less than a minute to order on  when it goes live,3343,263,299,-0.015151515151515152,negative,0.296,positive
2020-07-20,328.6000061035156,9.47203129757761,Higher,both fairing halves caught from space by  ships!,68836,3414,1698,0.0,neutral,0.0,neutral
2020-07-20,328.6000061035156,9.47203129757761,Higher, nice work spacex team!,14444,468,226,0.75,positive,0.4753,positive
2020-07-20,328.6000061035156,9.47203129757761,Higher,    still long way to go. reuse only matters to degree that its rapid  complete.,5441,173,157,0.016666666666666666,positive,0.0258,positive
2020-07-20,328.6000061035156,9.47203129757761,Higher, too long since we were last there,12112,430,407,-0.025,negative,0.0,neutral
2020-07-20,328.6000061035156,9.47203129757761,Higher,launch in 20 mins ,35946,2312,863,0.0,neutral,0.0,neutral
2020-07-20,328.6000061035156,9.47203129757761,Higher,  in a few months in production release. already does that in alpha build.,2040,110,112,-0.2,negative,0.0,neutral
2020-07-20,328.6000061035156,9.47203129757761,Higher, lithium is extremely common on earth. found almost everywhere.,10967,373,440,-0.3,negative,0.0,neutral
2020-07-21,313.6719970703125,-4.542911976848996,Lower, sometimes thats how i feel too!,13825,317,215,0.0,neutral,0.0,neutral
2020-07-21,313.6719970703125,-4.542911976848996,Lower,   will attempt to fly later this week,3729,296,141,0.4,positive,0.0,neutral
2020-07-21,313.6719970703125,-4.542911976848996,Lower,    sound  flame color will be quite different,1288,40,30,0.2,positive,0.0,neutral
2020-07-21,313.6719970703125,-4.542911976848996,Lower,  were rapidly changing alloy constituents  forming methods so traditional names like 304l will become more of an approximation,4970,194,162,0.25,positive,0.4144,positive
2020-07-21,313.6719970703125,-4.542911976848996,Lower, at some point we should probably do advertising as artcommunicationentertainment  to support high quality media,2401,136,228,0.16,positive,0.4019,positive
2020-07-21,313.6719970703125,-4.542911976848996,Lower,das baby kann noch keinen löffel benutzen ,270535,11201,6806,0.0,neutral,0.0,neutral
2020-07-21,313.6719970703125,-4.542911976848996,Lower,  we talked about an hour ago. he seems fine.,861,90,33,0.4166666666666667,positive,0.2023,positive
2020-07-21,313.6719970703125,-4.542911976848996,Lower, vr twitter with avatars saying the mentions ,1708,50,62,0.0,neutral,0.0,neutral
2020-07-21,313.6719970703125,-4.542911976848996,Lower, better to put the money into the product than sales  marketing!,9960,615,313,0.625,positive,0.4926,positive
2020-07-21,313.6719970703125,-4.542911976848996,Lower, we should bring life to mars,66028,3818,3809,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher, similar problem with us data,10930,447,386,0.0,neutral,-0.4019,negative
2020-07-22,318.46600341796875,1.5283501212834283,Higher,you dont have a soul you are a soul,317854,38671,10146,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher, adding people in next version,3919,68,84,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher, just another day in 2020,11946,633,263,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher,  individualized mass transit is the future,4026,222,730,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher, no best to have people seated for safety  speed of travel,3772,66,102,-0.5,negative,0.7003,positive
2020-07-22,318.46600341796875,1.5283501212834283,Higher, human overseen at first then fully selfdriving,6245,99,117,0.125,positive,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher, cant say but it involves a ,7384,203,438,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher,where are the memes? send in  the memes ,183500,11019,25787,0.0,neutral,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher, we need to finish upgrading autopilot to 4d vs 2.5d then it will go up very steep slopes,1497,65,55,0.2,positive,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher,nothing has gaslit more people than the movie gaslight,34323,1008,898,0.5,positive,0.0,neutral
2020-07-22,318.46600341796875,1.5283501212834283,Higher,   well said brian williams!,3154,88,77,0.0,neutral,0.3382,positive
2020-07-23,302.614013671875,-4.977608151564272,Lower, we are actually looking for revolutionary actuaries for tesla insurance! please inquire if interested.,17978,901,1126,0.125,positive,0.6476,positive
2020-07-23,302.614013671875,-4.977608151564272,Lower, tbh we are just a bit less foolish than before,5397,194,190,-0.16666666666666666,negative,-0.204,negative
2020-07-23,302.614013671875,-4.977608151564272,Lower, retail investors like  are remarkably insightful. also .,6314,433,311,0.75,positive,0.3612,positive
2020-07-23,302.614013671875,-4.977608151564272,Lower, especially for boost stage which is volumetrically constrained ch4 is way better than h2. soviet ch4 engine prototypes from 80s were very advanced. glad to see reusability is being factored in.,2575,83,75,0.38,positive,0.8764,positive
2020-07-23,302.614013671875,-4.977608151564272,Lower, basically our pixel size,1725,66,91,0.0,neutral,0.0,neutral
2020-07-23,302.614013671875,-4.977608151564272,Lower,  cant emphasize this enough,12492,203,206,0.0,neutral,0.0,neutral
2020-07-23,302.614013671875,-4.977608151564272,Lower, my oven keeps asking for my wifi password. its not gonna get it.,4294,325,197,0.0,neutral,0.0,neutral
2020-07-23,302.614013671875,-4.977608151564272,Lower,impressive tianwen1 mars rover mission launched by china today ,30178,1524,1320,1.0,positive,0.5859,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower, yeah would have been way better just to send everyone 6k,4936,418,260,0.5,positive,0.6249,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower,i bet no one on  twitter even has a guillotine! poseurs ,69444,2843,3789,0.0,neutral,-0.3595,negative
2020-07-24,283.3999938964844,-6.34934897503604,Lower, slow drag on cigarette facebook? havent heard that name in years ,61100,3506,1096,-0.2,negative,-0.2263,negative
2020-07-24,283.3999938964844,-6.34934897503604,Lower,  something like that. if politicians could legislate wealth everyone would be a trillionaire.,1316,79,115,0.0,neutral,0.6908,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower,these are jammed to gills with special interests earmarks. if we do a stimulus at all it should just be direct payments to consumers.,49435,3968,2402,0.11904761904761903,positive,0.5719,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower,goal of government should be to maximize the happiness of the people. giving each person money allows them to decide what meets their needs rather than the blunt tool of legislation which creates selfserving special interests.,55519,5933,4229,0.5285714285714286,positive,0.8957,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower,as a reminder im in favor of universal basic income,58062,4559,4077,0.0,neutral,0.4019,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower,another government stimulus package is not in the best interests of the people imo,120826,9626,29804,1.0,positive,-0.3331,negative
2020-07-24,283.3999938964844,-6.34934897503604,Lower,"tesla solar panels are 1.49watt 
",50451,3725,2654,0.0,neutral,0.0,neutral
2020-07-24,283.3999938964844,-6.34934897503604,Lower,  thank you on behalf of the tesla team. we look forward to building giga texas!,80625,3840,1772,0.0,neutral,0.4199,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower, competition ensures companies work hard to serve the needs of their customers,4655,276,128,-0.2916666666666667,negative,-0.1027,negative
2020-07-24,283.3999938964844,-6.34934897503604,Lower,  something fun is coming,1648,104,101,0.3,positive,0.5106,positive
2020-07-24,283.3999938964844,-6.34934897503604,Lower,  thats a great idea!,1297,48,129,1.0,positive,0.6588,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher, whether commercial or government monopolies are bad for the people,9745,1127,401,-0.3499999999999999,negative,-0.5423,negative
2020-07-27,307.9200134277344,8.652088941189696,Higher,das kapital in a nutshell ,229675,35258,14966,0.0,neutral,0.0,neutral
2020-07-27,307.9200134277344,8.652088941189696,Higher, what i like most is their great sense of humor,26334,804,759,0.65,positive,0.8387,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher,the left is losing the middle,443565,54214,36546,0.0,neutral,-0.3818,negative
2020-07-27,307.9200134277344,8.652088941189696,Higher, once an onion now a rose,2399,103,245,0.6,positive,0.0,neutral
2020-07-27,307.9200134277344,8.652088941189696,Higher,  wow you think about me a lot!,9320,147,230,0.125,positive,0.6239,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher, giga berlin will come together at an impossibleseeming speed. the prefabricated construction method in germany is extremely impressive.,6996,452,276,1.0,positive,0.5563,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher,almost a decade ago. original dragon in background.,76095,1395,884,0.375,positive,0.2585,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher,  ya just cant beat br,1434,47,76,0.0,neutral,0.0,neutral
2020-07-27,307.9200134277344,8.652088941189696,Higher, fair point! will discuss with team.,900,41,57,0.875,positive,0.3802,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher,  nickel is the biggest challenge for highvolume longrange batteries! australia  canada are doing pretty well. us nickel production is objectively very lame. indonesia  is great! ,1148,368,129,0.19999999999999998,positive,0.8015,positive
2020-07-27,307.9200134277344,8.652088941189696,Higher, this has a lot of potential. lithium is pretty much everywhere.,2350,100,119,0.15,positive,0.4939,positive
2020-07-28,295.2980041503906,-4.0991194878295945,Lower,  its a prototype of the color,1900,57,157,0.0,neutral,0.0,neutral
2020-07-28,295.2980041503906,-4.0991194878295945,Lower,  and to think i used to like bernie!  ,2075,136,139,0.0,neutral,0.4199,positive
2020-07-28,295.2980041503906,-4.0991194878295945,Lower,  maybe hes feeling the bern haha,4185,168,99,0.2,positive,0.5423,positive
2020-07-28,295.2980041503906,-4.0991194878295945,Lower, fuel spin valve didnt open. will fix  try again tomorrow. also some odd tvc hydraulic pump behavior.,8717,327,300,-0.08333333333333333,negative,-0.3182,negative
2020-07-28,295.2980041503906,-4.0991194878295945,Lower, i was just out at the launch pad. connector damaged in the storm but fixed now. might be able to fire tonight or at least get to the next issue.,6118,251,210,0.075,positive,-0.6187,negative
2020-07-29,299.8219909667969,1.5320072444859,Higher, should add a few miles of range more in slow traffic,5096,168,220,-1.850371707708594e-17,negative,0.0,neutral
2020-07-29,299.8219909667969,1.5320072444859,Higher,    the government has the most money by far. they talk in trillions.,2543,121,202,0.3,positive,0.0,neutral
2020-07-29,299.8219909667969,1.5320072444859,Higher,  haha no one can ever have our top secret fart technology!!,2217,111,152,0.024999999999999984,positive,0.4912,positive
2020-07-29,299.8219909667969,1.5320072444859,Higher, tesla is open to licensing software and supplying powertrains  batteries. were just trying to accelerate sustainable energy not crush competitors!,31605,2814,1102,0.0,neutral,0.4284,positive
2020-07-29,299.8219909667969,1.5320072444859,Higher,   what he doesnt appear to appreciate is that government is just a monopolist corporation in the limit,2173,123,119,0.0,neutral,-0.3089,negative
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,starship sn5 just completed full duration static fire. 150m hop soon.,69643,3974,1703,0.425,positive,-0.34,negative
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,total eclipse of the heart  ,12073,713,1191,0.0,neutral,0.0,neutral
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,     not that im aware of,611,10,42,0.25,positive,0.0,neutral
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,    yes. could also extend range of hearing beyond normal frequencies and litudes. deus ex.,1184,66,122,0.15,positive,0.5267,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,   neuralinks are currently meant for mature brains  functionality is lost if removed. rewiring of neurons is certainly possible but wont make up for loss of the link.,1198,77,85,0.03333333333333333,positive,-0.25,negative
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,  yes should be possible to create a neural shunt from motor cortex to microcontrollers in muscle groups  restore movement even if someone has a fully severed spinal cord. first part has already been demonstrated with utah array but not as an outpatient device.,1244,107,64,0.125,positive,0.274,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower, will show neurons firing in realtime on august 28th. the matrix in the matrix.,3796,397,200,0.0,neutral,-0.34,negative
2020-07-30,297.4979858398437,-0.7751283084537097,Lower, they dont fire all at once. some go several seconds to minutes without firing. some fire several times per second. very wide timing distribution.,9259,275,319,-0.0325,negative,0.6259,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,   congrats on a great launch!,7738,200,120,1.0,positive,0.8313,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,"but sometimes when we touch 
",44109,1500,1184,0.0,neutral,0.0,neutral
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,"    adagio for strings is great
",867,52,57,0.8,positive,0.6249,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,  mein herz brennt. best boss battle song ever. ,1813,117,116,1.0,positive,0.3818,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower, one of the all time best,6508,90,130,1.0,positive,0.6369,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,"sure could use a good rave
whats your favorite techno",124940,10777,14572,0.5666666666666667,positive,0.802,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,i  i just died in your arms tonight,175191,11635,6539,0.0,neutral,-0.5574,negative
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,the rumor that bill gates  i are lovers is completely untrue,488540,41779,12862,0.1,positive,0.5267,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,  yeah. display will also soon render teslas specifically as their model  color instead of as a generic sedansuv. has potential for a fun punch buggy sort of game.,2192,127,175,-0.02500000000000001,negative,0.6705,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,  weve been working on this for about 4 years. originally meant for rabies vaccine but it can make pretty much anything thats an rna sequence. critical path is completing human trials.,1690,157,80,0.16499999999999998,positive,0.3291,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,  billy g is not my lover ,31202,1975,1222,0.0,neutral,-0.4717,negative
2020-07-30,297.4979858398437,-0.7751283084537097,Lower, sounds like he doesnt realize tesla makes the vaccine machine for curevac,10259,603,304,0.0,neutral,0.3612,positive
2020-07-30,297.4979858398437,-0.7751283084537097,Lower,  thanks for letting me know. will dig into it.,952,20,39,0.2,positive,0.4404,positive
2020-07-31,286.1520080566406,-3.81379986529089,Lower,the great pyramid was the tallest structure made by humans for 3800 years. three thousand eight hundred years.  ,41699,2001,1973,0.8,positive,0.6249,positive
2020-07-31,286.1520080566406,-3.81379986529089,Lower,aliens built the pyramids obv,494386,61839,24153,0.0,neutral,0.0,neutral
2020-07-31,286.1520080566406,-3.81379986529089,Lower, ancient egypt had an incredible esthetic that stands to this day,7139,241,238,0.9,positive,0.0,neutral
2020-07-31,286.1520080566406,-3.81379986529089,Lower,  things we take for granted like flying would have had you burned at the stake for witchcraft not that long ago,3225,176,139,-0.05,negative,0.5423,positive
2020-07-31,286.1520080566406,-3.81379986529089,Lower, engineering is magic made real,73727,7867,1116,0.35,positive,0.0,neutral
2020-08-03,297.0,3.7909892777031162,Higher, im in the boca control room. hop attempt in 33 minutes.,9862,1059,622,0.0,neutral,0.0,neutral
2020-08-03,297.0,3.7909892777031162,Higher, tbh i must confess to occasionally pontificating about highconcept things,5962,177,246,0.0,neutral,0.0,neutral
2020-08-04,297.3999938964844,0.13467807962437295,Higher, possible flight in 3 mins,10638,461,784,0.0,neutral,0.0,neutral
2020-08-04,297.3999938964844,0.13467807962437295,Higher,  highly likely down the road,1407,49,127,-0.07777777777777779,negative,0.0,neutral
2020-08-04,297.3999938964844,0.13467807962437295,Higher, scrubbed for the day. a raptor turbopump spin start valve didnt open triggering an automatic abort. well figure out why  retry tomorrow.,7249,695,319,0.0,neutral,0.2732,positive
2020-08-05,297.0039978027344,-0.13315269061096036,Lower,   well do several short hops to smooth out launch process then go high altitude with body flaps,6346,426,245,0.14,positive,0.2732,positive
2020-08-05,297.0039978027344,-0.13315269061096036,Lower,  v1.1 legs will be 60 longer. v2.0 legs will be much wider  taller  like falcon but capable of landing on unimproved surfaces  autoleveling.,6731,438,164,0.2,positive,0.631,positive
2020-08-05,297.0039978027344,-0.13315269061096036,Lower, mars is looking real,48763,2727,968,0.2,positive,0.0,neutral
2020-08-07,290.5419921875,-2.475192097283052,Lower,    yeah full name of engine is velociraptor or raptor for short,3185,154,156,0.175,positive,0.296,positive
2020-08-07,290.5419921875,-2.475192097283052,Lower,    haha good catch. booster will have fixed legs that add 2m in height.,1605,62,42,0.3333333333333333,positive,0.7096,positive
2020-08-07,290.5419921875,-2.475192097283052,Lower,   i think we can get velociraptor tw on par with merlin. latter also started out with about half its current tw.,2340,98,55,-0.05555555555555555,negative,0.0,neutral
2020-08-07,290.5419921875,-2.475192097283052,Lower, it will look crazy tall with booster  fairing at 122m  394 ft,7513,326,253,-0.6,negative,-0.34,negative
2020-08-07,290.5419921875,-2.475192097283052,Lower,  apart from failing to quarantine elderlyatrisk people early a mistake they recognize they were right,1084,90,52,0.19285714285714284,positive,-0.6908,negative
2020-08-07,290.5419921875,-2.475192097283052,Lower,good piece on giga berlin construction ,21509,1141,1383,0.7,positive,0.4404,positive
2020-08-07,290.5419921875,-2.475192097283052,Lower,  this seems increasingly likely,7958,220,203,0.0,neutral,0.0,neutral
2020-08-07,290.5419921875,-2.475192097283052,Lower, this is gonna be great,14658,402,388,0.8,positive,0.6249,positive
2020-08-11,274.87799072265625,-3.1144035436077577,Lower, aiming to make it super fun!,9600,287,434,0.35416666666666663,positive,0.8172,positive
2020-08-11,274.87799072265625,-3.1144035436077577,Lower, a little toastier each flight,6412,181,270,-0.1875,negative,0.0,neutral
2020-08-11,274.87799072265625,-3.1144035436077577,Lower, same hex tiles slightly different mounting method. need bigger sections of tiles to see how they hold up with cryo shrinkage pressure expansion  body bending.,3585,150,109,0.0,neutral,-0.296,negative
2020-08-11,274.87799072265625,-3.1144035436077577,Lower,sn7 will be new alloy test tank taken to burst pressure. sn8 will have body flaps  nosecone.,22370,1109,791,0.13636363636363635,positive,-0.296,negative
2020-08-11,274.87799072265625,-3.1144035436077577,Lower,sn 5  6 at starship production complex in texas ,66096,4725,1623,-0.3,negative,0.0,neutral
2020-08-11,274.87799072265625,-3.1144035436077577,Lower,  one day soon i will wear this outfit ,4311,163,334,0.0,neutral,0.0,neutral
2020-08-11,274.87799072265625,-3.1144035436077577,Lower,  i was trying to channel herb tarlek from wkrp ,1683,37,66,0.0,neutral,0.0,neutral
2020-08-11,274.87799072265625,-3.1144035436077577,Lower,  note the fabulous plaid jacket  gingham shirt combo ,10487,172,246,0.4,positive,0.5267,positive
2020-08-13,324.20001220703125,4.260469954928103,Higher,   you are correct. this is a substantial underpayment compared to what ula has received.,1722,54,49,0.0,neutral,0.2023,positive
2020-08-13,324.20001220703125,4.260469954928103,Higher, so why is this madness acceptable for boeinglockheed rockets?,2464,123,143,0.0,neutral,-0.2675,negative
2020-08-13,324.20001220703125,4.260469954928103,Higher, nobody would suggest buying airplanes that only fly once  then crash into the ocean. that would be absurd ,2437,146,70,0.10000000000000002,positive,-0.4019,negative
2020-08-13,324.20001220703125,4.260469954928103,Higher, i generally try my best not to be on patents,6077,166,257,0.525,positive,0.6369,positive
2020-08-13,324.20001220703125,4.260469954928103,Higher, efficiently reusable rockets are all that matter for making life multiplanetary  space power. because their rockets are not reusable it will become obvious over time that ula is a complete waste of taxpayer money.,4588,372,260,-0.03333333333333333,negative,0.0,neutral
2020-08-13,324.20001220703125,4.260469954928103,Higher, will be amazing to see it in operation! biggest casting machine ever made. will make rear body in a single piece including crash rails.,6724,358,314,0.33928571428571436,positive,0.3382,positive
2020-08-13,324.20001220703125,4.260469954928103,Higher,  sorry to hear this. what can we do to help?,39044,3080,2187,-0.5,negative,0.34,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher, asteroid impact risk is well understood but not comets. those worry me.,7806,300,333,0.0,neutral,0.4782,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher,great mission patch design! ,25237,1280,691,1.0,positive,0.6588,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher,   also definitely coming haha. will only be on relatively recent cars as we didnt have an outside speaker until about a year ago. can change inside sound easily.,1787,73,103,0.14761904761904762,positive,0.7964,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher,   sorry this is embarrassingly late. two factor authentication via sms or authenticator app is going through final validation right now.,1666,69,92,-0.1285714285714286,negative,-0.4588,negative
2020-08-14,330.1419982910156,1.8328148859506843,Higher,  yes! were labeling bumps  potholes so the car can slow down or steer around them when safe to do so.,2425,146,141,0.0148148148148148,positive,0.7088,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher,  not perfectly at first but yes. will take maybe a year or so to get really good at roundabouts worldwide. the world has a zillion weird corner cases.,2692,117,138,0.024999999999999984,positive,0.6814,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher, this is what i meant by 4d ,3965,380,122,0.0,neutral,0.0,neutral
2020-08-14,330.1419982910156,1.8328148859506843,Higher, the fsd improvement will come as a quantum leap because its a fundamental architectural rewrite not an incremental tweak. i drive the bleeding edge alpha build in my car personally. almost at zero interventions between home  work. limited public release in 6 to 10 weeks.,8882,910,427,-0.023809523809523808,negative,0.2732,positive
2020-08-14,330.1419982910156,1.8328148859506843,Higher,tesla is developing a nn training computer called dojo to process truly vast amounts of video data. its a beast! please consider joining our ai or computerchip teams if this sounds interesting.,118759,8481,4097,0.25,positive,0.8016,positive
